Geo Point;Geo Shape;ID;GEST;NUM;Localisati;ADR_S;dep;ARRO;MODELE;NB;TYPE_ENP;CLASSEE;COMPTEUR;OUV_HIVER;SDF;EN_SERVICE;COMM;ADR_APUR;ARR;code;CFA;NUM1;LET;TYPV;LIBV;CLE;num_ox;ARRO1;QUA;A_BOIRE
48.8245780945, 2.33977238755;"{""type"": ""Point"", ""coordinates"": [2.339772387553384, 48.82457809453704]}";811.0;DVD;14/105;;30 Avenue Reille;75.0;75014;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;30 Avenue Reille;114.0;14.0;8105;30;;AV;REILLE;8105-30;;14.0;54.0;1
48.9004389306, 2.34038332262;"{""type"": ""Point"", ""coordinates"": [2.340383322616066, 48.90043893063583]}";1195.0;DVD;18/118;;17 rue du Lieutenant-Colonel Dax;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;17 rue du Lieutenant Colonel Dax;118.0;14.0;5670;17;;RUE;LIEUTENANT COLONEL DAX;5670-17;;18.0;69.0;1
48.8230198429, 2.33829986272;"{""type"": ""Point"", ""coordinates"": [2.338299862724823, 48.823019842854556]}";738.0;DEVE;;Parc Montsouris;2 rue Gazan;75.0;75014;Borne-fontaine;5.0;Non;Non;Non;Non;Oui;Oui;;2 rue Gazan;114.0;4.0;4002;2;;RUE;GAZAN;4002-2;;14.0;54.0;1
48.8464784358, 2.34008177117;"{""type"": ""Point"", ""coordinates"": [2.340081771170161, 48.84647843579115]}";224.0;DVD;6/112;;73 Boulevard Saint Michel;75.0;75006;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;73 Boulevard Saint Michel;106.0;14.0;8705;73;;BD;SAINT MICHEL;8705-73;;5.0;19.0;1
48.89954591, 2.34068336372;"{""type"": ""Point"", ""coordinates"": [2.340683363717085, 48.89954590996564]}";1197.0;DVD;18/113;;17 rue René Binet;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;17 rue Rene Binet;118.0;14.0;8142;17;;RUE;RENE BINET;8142-17;;18.0;69.0;1
48.8977640715, 2.34204845977;"{""type"": ""Point"", ""coordinates"": [2.342048459767157, 48.89776407148962]}";1219.0;DVD;18/166;;Impasse Alexandre Lécuyer;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;Imp Alexandre Lecuyer;118.0;14.0;0157;1;;IMP;ALEXANDRE LECUYER;0157-1;numnr;18.0;69.0;1
48.8528969525, 2.34309573856;"{""type"": ""Point"", ""coordinates"": [2.343095738555784, 48.852896952468356]}";207.0;EDP;15;;Place Saint-André-des-Arts;75.0;75006;Wallace;1.0;Non;;Oui;Non;;;;pl Saint Andre des Arts;106.0;11.0;8483;1;;PL;SAINT ANDRE DES ARTS;8483-1;numnr;6.0;21.0;1
48.8674389266, 2.34366780009;"{""type"": ""Point"", ""coordinates"": [2.343667800087765, 48.86743892663761]}";49.0;DVD;2/108;;83 rue Montmartre;75.0;75002;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;83 rue Montmartre;102.0;14.0;6513;83;;RUE;MONTMARTRE;6513-83;;2.0;7.0;1
48.8991535986, 2.3439724356;"{""type"": ""Point"", ""coordinates"": [2.343972435595505, 48.89915359864671]}";1139.0;EDP;22;;47 avenue de la Porte de Clignancourt;75.0;75018;Borne-fontaine;1.0;Non;;Oui;Oui;;;;47 avenue de la Porte de Clignancourt;118.0;4.0;7661;47;;AV;PORTE DE CLIGNANCOURT;7661-47;;18.0;69.0;1
48.8876097079, 2.34371776312;"{""type"": ""Point"", ""coordinates"": [2.343717763123784, 48.8876097079161]}";1162.0;DEVE;145;;30 rue du Chevalier de la Barre;75.0;75018;Fontaine ornementale;1.0;;;;;;;;30 rue du Chevalier de la Barre;118.0;12.0;1992;30;;RUE;CHEVALIER DE LA BARRE;1992-30;;18.0;70.0;0
48.9006844733, 2.34349852068;"{""type"": ""Point"", ""coordinates"": [2.343498520682551, 48.90068447332109]}";1217.0;DVD;18/151;;Avenue de la porte de Clignancourt sous périphérique;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;av de la porte de Clignancourt;118.0;14.0;7661;1;;AV;PORTE DE CLIGNANCOURT;7661-1;numnr;18.0;69.0;1
48.8510265665, 2.34403860268;"{""type"": ""Point"", ""coordinates"": [2.344038602684969, 48.851026566539005]}";171.0;DEVE;22;;73 bis boulevard Saint Germain;75.0;75005;Fontaine ornementale;1.0;;;;;;;;73 bis boulevard Saint Germain;105.0;12.0;8619;73;B;BD;SAINT GERMAIN;8619-73B;;5.0;20.0;0
48.8536611126, 2.34385433154;"{""type"": ""Point"", ""coordinates"": [2.343854331535251, 48.853661112642094]}";196.0;EDP;2;;Place Saint Michel;75.0;75006;An 2000;1.0;Non;Non;Oui;Non;;;;pl Saint Michel;106.0;1.0;8708;1;;PL;SAINT MICHEL;8708-1;numnr;5.0;20.0;1
48.8312220549, 2.34453686568;"{""type"": ""Point"", ""coordinates"": [2.34453686567785, 48.83122205487556]}";723.0;DVD;13/123;;98 Boulevard Auguste Blanqui;75.0;75013;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;98 Boulevard Auguste Blanqui;113.0;14.0;0541;98;;BD;AUGUSTE BLANQUI;0541-98;;13.0;52.0;1
48.861878961, 2.34674764335;"{""type"": ""Point"", ""coordinates"": [2.346747643350036, 48.86187896104416]}";2.0;DEVE;;Jardin Nelson Mandela;32 rue Berger;75.0;75001;Modèle spécifique;2.0;Non;Non;Non;Non;Oui;Non;installation en cours;32 rue Berger;101.0;7.0;0885;32;;RUE;BERGER;0885-32;;1.0;2.0;1
48.8624896354, 2.34551402498;"{""type"": ""Point"", ""coordinates"": [2.345514024982939, 48.86248963537624]}";13.0;DEVE;6;Jardin des Halles - Fontaine de l’Hélice;32 rue Berger;75.0;75001;Fontaine ornementale;1.0;;;;;;;;32 rue Berger;101.0;12.0;0885;32;;RUE;BERGER;0885-32;;1.0;2.0;0
48.850947992, 2.34380512335;"{""type"": ""Point"", ""coordinates"": [2.343805123345148, 48.85094799198661]}";138.0;DEVE;;Jardin du musée de Cluny;2 rue de Cluny;75.0;75005;Modèle spécifique;1.0;Non;Non;Non;Oui;Oui;Oui;;2 rue de Cluny;105.0;7.0;2159;2;;RUE;CLUNY;2159-2;;5.0;20.0;1
48.8822809748, 2.34452316061;"{""type"": ""Point"", ""coordinates"": [2.344523160606655, 48.882280974761976]}";335.0;DDEEES;;Marché Anvers;8 place d'Anvers;75.0;75009;Borne marché;1.0;Non;Non;;;;;;8 place d Anvers;109.0;13.0;0394;8;;PL;ANVERS;0394-8;;9.0;36.0;0
48.8452707283, 2.34477244096;"{""type"": ""Point"", ""coordinates"": [2.344772440964848, 48.845270728347494]}";156.0;DPA;21;Fontaine Estrapade;1 place de l'Estrapade;75.0;75005;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;1 place de l Estrapade;105.0;12.0;3376;1;;PL;ESTRAPADE;3376-1;;5.0;19.0;0
48.82976127, 2.34478651341;"{""type"": ""Point"", ""coordinates"": [2.344786513405672, 48.829761269976]}";635.0;DEVE;;Mail de Bièvre;105 boulevard Auguste Blanqui;75.0;75013;Modèle spécifique;1.0;Non;Non;Non;;Oui;Oui;;105 boulevard Auguste Blanqui;113.0;7.0;0541;105;;BD;AUGUSTE BLANQUI;0541-105;;13.0;51.0;1
48.8832887837, 2.34645651532;"{""type"": ""Point"", ""coordinates"": [2.34645651531507, 48.88328878370954]}";1152.0;EDP;80;;42 boulevard de Rochechouart;75.0;75018;Wallace;1.0;Non;;Oui;Non;;;;42 boulevard de Rochechouart;118.0;11.0;8288;42;;BD;ROCHECHOUART;8288-42;;18.0;70.0;1
48.8773885567, 2.34668152914;"{""type"": ""Point"", ""coordinates"": [2.346681529142339, 48.87738855673862]}";344.0;DVD;;;79 bis rue La Fayette;75.0;75009;Sanisette;1.0;Non;Non;Oui;Non;Oui;Non;Sanisette en cours de mise en service (prévue au cours du 2ème trimestre 2014);79 bis rue La Fayette;109.0;14.0;5240;79;B;RUE;LA FAYETTE;5240-79B;;9.0;36.0;1
48.8559227645, 2.34792087284;"{""type"": ""Point"", ""coordinates"": [2.347920872838148, 48.855922764469014]}";91.0;EDP;4;;Place Louis Lépine;75.0;75004;Borne-fontaine;1.0;Non;;Oui;Non;;;;pl Louis Lepine;104.0;4.0;5794;1;;PL;LOUIS LEPINE;5794-1;numnr;4.0;16.0;1
48.8523530184, 2.34755702292;"{""type"": ""Point"", ""coordinates"": [2.347557022920952, 48.852353018443445]}";139.0;DEVE;;Square René-Viviani;2 rue Lagrange;75.0;75005;Modèle spécifique;2.0;Non;Non;Non;Non;Oui;Oui;;2 rue Lagrange;105.0;7.0;5268;2;;RUE;LAGRANGE;5268-2;;5.0;20.0;1
48.8234301093, 2.3480305839;"{""type"": ""Point"", ""coordinates"": [2.348030583895715, 48.82343010930716]}";671.0;DDEEES;;Marché Bobilllot;111 rue Bobillot;75.0;75013;Borne marché;1.0;Non;Non;;;;;;111 rue Bobillot;113.0;13.0;1040;111;;RUE;BOBILLOT;1040-111;;13.0;51.0;0
48.8928257507, 2.34840677644;"{""type"": ""Point"", ""coordinates"": [2.348406776440146, 48.89282575074221]}";1172.0;DDEEES;;Marché Ornano;17 boulevard Ornano;75.0;75018;Borne marché;1.0;Non;Non;;;;;;17 boulevard Ornano;118.0;13.0;6946;17;;BD;ORNANO;6946-17;;18.0;70.0;0
48.823055775, 2.34793351247;"{""type"": ""Point"", ""coordinates"": [2.347933512466849, 48.823055774970165]}";611.0;DEVE;;Square Paul-Grimaud;20 rue de la Fontaine-à-Mulard;75.0;75013;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;20 rue de la Fontaine a Mulard;113.0;4.0;3715;20;;RUE;FONTAINE A MULARD;3715-20;;13.0;51.0;1
48.8473369762, 2.3485101931;"{""type"": ""Point"", ""coordinates"": [2.348510193101063, 48.847336976243426]}";175.0;DPA;29;Fontaine Sainte-Geneviève;Rue de la Montagne Sainte Geneviève;75.0;75005;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;non accessible;Rue de la Montagne Sainte Genevieve;105.0;12.0;6448;1;;RUE;MONTAGNE SAINTE GENEVIEVE;6448-1;numnr;5.0;17.0;0
48.8924623408, 2.34920783569;"{""type"": ""Point"", ""coordinates"": [2.349207835690313, 48.892462340818845]}";1167.0;DDEEES;;Marché Ornano;14 boulevard Ornano;75.0;75018;Borne marché;1.0;Non;Non;;;;;;14 boulevard Ornano;118.0;13.0;6946;14;;BD;ORNANO;6946-14;;18.0;70.0;0
48.8445090322, 2.34938119303;"{""type"": ""Point"", ""coordinates"": [2.349381193033667, 48.844509032244474]}";154.0;DPA;18;Fontaine Contrescarpe;1 place de la contrescarpe;75.0;75005;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;1 place de la contrescarpe;105.0;12.0;2298;1;;PL;CONTRESCARPE;2298-1;;5.0;17.0;0
48.8393540299, 2.35005014524;"{""type"": ""Point"", ""coordinates"": [2.350050145235601, 48.839354029860296]}";160.0;DPA;17;Fontaine Bazeilles;1 rue de Bazeilles;75.0;75005;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;1 rue de Bazeilles;105.0;12.0;0753;1;;RUE;BAZEILLES;0753-1;;5.0;18.0;0
48.8540628213, 2.35117189638;"{""type"": ""Point"", ""coordinates"": [2.351171896381245, 48.85406282130328]}";110.0;DEVE;17;;4 rue des Ursins;75.0;75004;Fontaine ornementale;1.0;;;;;;;;4 rue des Ursins;104.0;12.0;9531;4;;RUE;URSINS;9531-4;;4.0;16.0;0
48.842957592, 2.3515312392;"{""type"": ""Point"", ""coordinates"": [2.351531239200797, 48.84295759199505]}";178.0;DDEEES;;Marché Monge;23 rue Gracieuse;75.0;75005;Borne marché;1.0;Non;Non;;;;;;23 rue Gracieuse;105.0;13.0;4259;23;;RUE;GRACIEUSE;4259-23;;5.0;18.0;0
48.8784484441, 2.35169439613;"{""type"": ""Point"", ""coordinates"": [2.35169439613228, 48.878448444069654]}";355.0;DEVE;;Square Cavaillé-Coll;Place Franz Liszt;75.0;75010;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;pl Franz Liszt;110.0;4.0;3829;1;;PL;FRANZ LISZT;3829-1;numnr;10.0;37.0;1
48.8300900929, 2.3513983641;"{""type"": ""Point"", ""coordinates"": [2.351398364099896, 48.83009009290022]}";691.0;DDEEES;;Marché Auguste Blanqui;37 boulevard Auguste Blanqui;75.0;75013;Borne marché;1.0;Non;Non;;;;;;37 boulevard Auguste Blanqui;113.0;13.0;0541;37;;BD;AUGUSTE BLANQUI;0541-37;;13.0;51.0;0
48.8836948872, 2.35169799528;"{""type"": ""Point"", ""coordinates"": [2.351697995275337, 48.88369488721779]}";1180.0;DDEEES;;Marché Barbès;43 boulevard de la Chapelle;75.0;75018;Borne marché;1.0;Non;Non;;;;;;43 boulevard de la Chapelle;118.0;13.0;1765;43;;BD;CHAPELLE;1765-43;;10.0;37.0;0
48.8427904335, 2.35178855569;"{""type"": ""Point"", ""coordinates"": [2.351788555691336, 48.84279043345924]}";176.0;DDEEES;;Marché Monge;1 place Monge;75.0;75005;Borne marché;1.0;Non;Non;;;;;;1 place Monge;105.0;13.0;6431;1;;PL;MONGE;6431-1;;5.0;18.0;0
48.8842844294, 2.35226637488;"{""type"": ""Point"", ""coordinates"": [2.352266374878544, 48.884284429395876]}";1202.0;DVD;18/108;;36 rue de la Charbonnière;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;36 rue de la Charbonniere;118.0;14.0;1782;36;;RUE;CHARBONNIERE;1782-36;;18.0;71.0;1
48.8817637122, 2.35312075347;"{""type"": ""Point"", ""coordinates"": [2.35312075346949, 48.88176371221343]}";386.0;DVD;10/126;;3 Rue Ambroise Paré;75.0;75010;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;3 Rue Ambroise Pare;110.0;14.0;0262;3;;RUE;AMBROISE PARE;0262-3;;10.0;37.0;1
48.8375797506, 2.35331989795;"{""type"": ""Point"", ""coordinates"": [2.353319897947248, 48.83757975062856]}";187.0;DVD;5/142;;78 Boulevard Saint Marcel;75.0;75005;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;78 Boulevard Saint Marcel;105.0;14.0;8690;78;;BD;SAINT MARCEL;8690-78;;5.0;18.0;1
48.8692780763, 2.35369009674;"{""type"": ""Point"", ""coordinates"": [2.353690096735221, 48.869278076278356]}";43.0;DVD;2/114;;15 Boulevard Saint-Denis;75.0;75002;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;15 Boulevard Saint Denis;102.0;14.0;8522;15;;BD;SAINT DENIS;8522-15;;2.0;8.0;1
48.8567704196, 2.35396785595;"{""type"": ""Point"", ""coordinates"": [2.353967855953926, 48.856770419596096]}";132.0;DVD;4/122;;50 Rue de Rivoli;75.0;75004;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;50 Rue de Rivoli;104.0;14.0;8249;50;;RUE;RIVOLI;8249-50;;4.0;14.0;1
48.8905030503, 2.35448975848;"{""type"": ""Point"", ""coordinates"": [2.354489758479059, 48.89050305027878]}";1211.0;DVD;18/119;;8 Rue Marcadet;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;8 Rue Marcadet;118.0;14.0;5995;8;;RUE;MARCADET;5995-8;;18.0;71.0;1
48.8421777313, 2.35433971546;"{""type"": ""Point"", ""coordinates"": [2.354339715461317, 48.84217773126929]}";172.0;DEVE;;Fontaine du Maroc;Place du puits de l'Ermite;75.0;75005;Fontaine ornementale;1.0;;;Oui;Non;;;Transférée de la DPA en février 2014;pl du puits de l Ermite;105.0;12.0;7886;1;;PL;PUITS DE L ERMITE;7886-1;numnr;5.0;18.0;0
48.8605063902, 2.35507643201;"{""type"": ""Point"", ""coordinates"": [2.35507643201086, 48.8605063901752]}";96.0;DPA;19;Fontaine Sainte-Avoye;58 rue du temple;75.0;75004;Modèle spécifique;1.0;Non;Non;;Non;;;accessible - type fontaine à boire;58 rue du temple;104.0;7.0;9191;58;;RUE;TEMPLE;9191-58;;4.0;13.0;1
48.8756655763, 2.35541865984;"{""type"": ""Point"", ""coordinates"": [2.355418659840751, 48.875665576266435]}";372.0;DVD;10/104;;107 ter rue du Faubourg Saint Denis;75.0;75010;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;107 ter rue du Faubourg Saint Denis;110.0;14.0;3516;107;T;RUE;FAUBOURG SAINT DENIS;3516-107T;;10.0;38.0;1
48.8755922295, 2.35447891554;"{""type"": ""Point"", ""coordinates"": [2.354478915544212, 48.87559222945849]}";349.0;DEVE;;Square Alban-Satragne;107 bis rue du Faubourg-Saint-Denis;75.0;75010;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;107 bis rue du Faubourg Saint Denis;110.0;4.0;3516;107;B;RUE;FAUBOURG SAINT DENIS;3516-107B;;10.0;38.0;1
48.8206165034, 2.35733244669;"{""type"": ""Point"", ""coordinates"": [2.357332446693611, 48.82061650342174]}";662.0;DEVE;101;Table d’Eau;63 rue du Moulin de la Pointe;75.0;75013;Fontaine ornementale;1.0;;;;;;;;63 rue du Moulin de la Pointe;113.0;12.0;6589;63;;RUE;MOULIN DE LA POINTE;6589-63;;13.0;51.0;0
48.8210878543, 2.35706702846;"{""type"": ""Point"", ""coordinates"": [2.357067028456603, 48.82108785433003]}";622.0;DEVE;;Jardin du Moulin-de-la-Pointe;61 rue du Moulin-de-la-Pointe;75.0;75013;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;61 rue du Moulin de la Pointe;113.0;4.0;6589;61;;RUE;MOULIN DE LA POINTE;6589-61;;13.0;51.0;1
48.8191765126, 2.357696952;"{""type"": ""Point"", ""coordinates"": [2.357696952000557, 48.81917651264986]}";716.0;DVD;13/111;;5 Boulevard Kellermann;75.0;75013;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;5 Boulevard Kellermann;113.0;14.0;5146;5;;BD;KELLERMANN;5146-5;;13.0;51.0;1
48.8612217281, 2.3579406142;"{""type"": ""Point"", ""coordinates"": [2.35794061419799, 48.86122172806067]}";60.0;DPA;10;Fontaine publique des Haudriettes;1 rue des Haudriettes;75.0;75003;Modèle spécifique;1.0;Non;Oui;Oui;Non;;;;1 rue des Haudriettes;103.0;7.0;4483;1;;RUE;HAUDRIETTES;4483-1;;3.0;12.0;1
48.8536408285, 2.35835558371;"{""type"": ""Point"", ""coordinates"": [2.358355583705281, 48.853640828534594]}";79.0;DEVE;;Square Albert-Schweitzer;10 rue de l'Hôtel-de-Ville;75.0;75004;Borne-fontaine;1.0;Non;Non;Non;Oui;Oui;Oui;;10 rue de l Hotel de Ville;104.0;4.0;4668;10;;RUE;HOTEL DE VILLE;4668-10;;4.0;14.0;1
48.8234155848, 2.35800931469;"{""type"": ""Point"", ""coordinates"": [2.358009314690169, 48.823415584836006]}";679.0;DDEEES;;Marché Maison Blanche;132 avenue d'Italie;75.0;75013;Borne marché;1.0;Non;Non;;;;;;132 avenue d Italie;113.0;13.0;4754;132;;AV;ITALIE;4754-132;;13.0;51.0;0
48.8744069562, 2.35807861044;"{""type"": ""Point"", ""coordinates"": [2.35807861043605, 48.87440695619013]}";357.0;DEVE;;Square Saint-Laurent;68 boulevard Magenta;75.0;75010;Modèle spécifique;1.0;Non;Non;Non;;Oui;Oui;;68 boulevard Magenta;110.0;7.0;5907;68;;BD;MAGENTA;5907-68;;10.0;39.0;1
48.8236884804, 2.35818193934;"{""type"": ""Point"", ""coordinates"": [2.35818193934072, 48.82368848044068]}";720.0;DVD;13/161;;87 Avenue d'Italie;75.0;75013;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;87 Avenue d Italie;113.0;14.0;4754;87;;AV;ITALIE;4754-87;;13.0;51.0;1
48.8953227056, 2.35870856631;"{""type"": ""Point"", ""coordinates"": [2.358708566313987, 48.895322705569065]}";1209.0;DVD;18/125;;61 Rue de la Chapelle;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;61 Rue de la Chapelle;118.0;14.0;1769;61;;RUE;CHAPELLE;1769-61;;18.0;71.0;1
48.8186810126, 2.35881324583;"{""type"": ""Point"", ""coordinates"": [2.358813245831549, 48.81868101264792]}";610.0;DEVE;;Square Robert-Bajac;2 avenue de la Porte d'Italie;75.0;75013;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;2 avenue de la Porte d Italie;113.0;4.0;7719;2;;AV;PORTE D ITALIE;7719-2;;13.0;51.0;1
48.8391007214, 2.36123066456;"{""type"": ""Point"", ""coordinates"": [2.361230664557011, 48.83910072136642]}";693.0;DDEEES;;Marché Salpêtrière;48 boulevard de l'Hôpital;75.0;75013;Borne marché;1.0;Non;Non;;;;;;48 boulevard de l Hopital;113.0;13.0;4649;48;;BD;HOPITAL;4649-48;;13.0;49.0;0
48.8709560913, 2.36110399647;"{""type"": ""Point"", ""coordinates"": [2.361103996467176, 48.870956091302624]}";370.0;DVD;10/105;;10 Place Jacques Bonsergent;75.0;75010;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;10 Place Jacques Bonsergent;110.0;14.0;4782;10;;PL;JACQUES BONSERGENT;4782-10;;10.0;39.0;1
48.8753791298, 2.36142791816;"{""type"": ""Point"", ""coordinates"": [2.361427918155364, 48.875379129782765]}";353.0;DEVE;;Jardin Villemin;6 avenue de Verdun;75.0;75010;Borne-fontaine;4.0;Non;Non;Non;Non;Oui;Oui;;6 avenue de Verdun;110.0;4.0;9670;6;;AV;VERDUN;9670-6;;10.0;40.0;1
48.8323734757, 2.36189957098;"{""type"": ""Point"", ""coordinates"": [2.361899570977272, 48.8323734757309]}";609.0;DEVE;;Square Louis Say;147 boulevard Vincent Auriol;75.0;75013;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;147 boulevard Vincent Auriol;113.0;4.0;9853;147;;BD;VINCENT AURIOL;9853-147;;13.0;50.0;1
48.8766156676, 2.36381369121;"{""type"": ""Point"", ""coordinates"": [2.363813691209073, 48.87661566763755]}";361.0;DPA;51;Fontaine Verdun-Valmy;1 place Raoul Follereau;75.0;75010;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;1 place Raoul Follereau;110.0;12.0;8032;1;;PL;RAOUL FOLLEREAU;8032-1;;10.0;40.0;0
48.8952517786, 2.36455049442;"{""type"": ""Point"", ""coordinates"": [2.364550494422869, 48.89525177858397]}";1159.0;DEVE;143;Bassin;20 rue Tristan Tzara;75.0;75018;Fontaine ornementale;1.0;;;;;;;;20 rue Tristan Tzara;118.0;12.0;9450;20;;RUE;TRISTAN TZARA;9450-20;;18.0;72.0;0
48.8572642643, 2.36424452518;"{""type"": ""Point"", ""coordinates"": [2.364244525181207, 48.85726426431784]}";66.0;DPA;9;Fontaine Joyeuse;41 rue de Turenne;75.0;75003;Fontaine ornementale;1.0;Non;Oui;Oui;Non;;Oui;;41 rue de Turenne;103.0;12.0;9506;41;;RUE;TURENNE;9506-41;;3.0;11.0;0
48.8680761689, 2.36311754253;"{""type"": ""Point"", ""coordinates"": [2.363117542534487, 48.86807616888226]}";398.0;EDP;2;;Place de la République;75.0;75011;Arceau;1.0;Non;Non;Oui;Oui;;;;pl de la Republique;111.0;3.0;8159;1;;PL;REPUBLIQUE;8159-1;numnr;3.0;10.0;1
48.8335979097, 2.36513933181;"{""type"": ""Point"", ""coordinates"": [2.365139331806605, 48.83359790971405]}";703.0;DVD;13/107;;117 Boulevard Vincent Auriol;75.0;75013;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;117 Boulevard Vincent Auriol;113.0;14.0;9853;117;;BD;VINCENT AURIOL;9853-117;;13.0;50.0;1
48.8627856111, 2.3669553555;"{""type"": ""Point"", ""coordinates"": [2.366955355498191, 48.86278561109122]}";425.0;DEVE;;Square  place Pasdeloup;Place Pasdeloup;75.0;75011;Modèle spécifique;1.0;Non;Non;Non;Non;Oui;Oui;;pl Pasdeloup;111.0;7.0;7079;1;;PL;PASDELOUP;7079-1;numnr;11.0;41.0;1
48.8844016748, 2.36733028861;"{""type"": ""Point"", ""coordinates"": [2.367330288614305, 48.88440167480753]}";1287.0;DVD;19/103;;220 Boulevard de la Villette;75.0;75019;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;220 Boulevard de la Villette;119.0;14.0;9838;220;;BD;VILLETTE;9838-220;;19.0;73.0;1
48.8526045357, 2.36790910883;"{""type"": ""Point"", ""coordinates"": [2.367909108832006, 48.852604535732596]}";131.0;DVD;4/103;;41 boulevard Bourdon;75.0;75004;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;41 boulevard Bourdon;104.0;14.0;1190;41;;BD;BOURDON;1190-41;;4.0;15.0;1
48.8294835233, 2.36810496964;"{""type"": ""Point"", ""coordinates"": [2.368104969636646, 48.829483523313044]}";686.0;DDEEES;;Marché Jeanne d'Arc;27 place Jeanne d'Arc;75.0;75013;Borne marché;1.0;Non;Non;;;;;;27 place Jeanne d Arc;113.0;13.0;4929;27;;PL;JEANNE D ARC;4929-27;;13.0;50.0;0
48.8777084163, 2.36822678946;"{""type"": ""Point"", ""coordinates"": [2.368226789462927, 48.877708416264646]}";360.0;EDP;28;;Place Robert Desnos;75.0;75010;Wallace;1.0;Non;;Oui;Non;;;;pl Robert Desnos;110.0;11.0;8259;1;;PL;ROBERT DESNOS;8259-1;numnr;10.0;40.0;1
48.8452164238, 2.36965968011;"{""type"": ""Point"", ""coordinates"": [2.369659680107397, 48.84521642378814]}";586.0;DVD;12/118;;2 Boulevard Diderot;75.0;75012;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;2 Boulevard Diderot;112.0;14.0;2792;2;;BD;DIDEROT;2792-2;;12.0;48.0;1
48.8646532785, 2.3704957953;"{""type"": ""Point"", ""coordinates"": [2.37049579530132, 48.86465327848238]}";441.0;DDEEES;;Marché Popincourt;107 boulevard Richard Lenoir;75.0;75011;Borne marché;1.0;Non;Non;;;;;;107 boulevard Richard Lenoir;111.0;13.0;8208;107;;BD;RICHARD LENOIR;8208-107;;11.0;41.0;0
48.8561764011, 2.37048899066;"{""type"": ""Point"", ""coordinates"": [2.370488990659403, 48.85617640112989]}";450.0;DDEEES;;Marché Bastille;24 boulevard Richard Lenoir;75.0;75011;Borne marché;1.0;Non;Non;;;;;;24 boulevard Richard Lenoir;111.0;13.0;8208;24;;BD;RICHARD LENOIR;8208-24;;11.0;43.0;0
48.8696653129, 2.37093205815;"{""type"": ""Point"", ""coordinates"": [2.370932058146762, 48.86966531291899]}";467.0;DVD;11/140;;135 Avenue Parmentier;75.0;75011;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;135 Avenue Parmentier;111.0;14.0;7067;135;;AV;PARMENTIER;7067-135;;11.0;41.0;1
48.8421516673, 2.38705688951;"{""type"": ""Point"", ""coordinates"": [2.387056889505121, 48.84215166729282]}";502.0;DEVE;;Promenade plantée;Avenue Daumesnil;75.0;75012;Borne-fontaine;5.0;Non;Non;Non;Non;Oui;Oui;;av Daumesnil;112.0;4.0;2584;1;;AV;DAUMESNIL;2584-1;numnr;12.0;48.0;1
48.8384021498, 2.37287153866;"{""type"": ""Point"", ""coordinates"": [2.372871538664222, 48.838402149750955]}";608.0;EDP;11;;13 quai d'Austerlitz;75.0;75013;Borne-fontaine;1.0;Non;;Oui;Oui;;;;13 quai d Austerlitz;113.0;4.0;0587;13;;QU;AUSTERLITZ;0587-13;;13.0;49.0;1
